date,institution,province,consumable,enrolment,occupancy_rate,is_exam_month,is_event_month,rainfall_mm,quantity_used
2023-11-01,EAV Rubilizi,Western,Bed Linen,531,67.2,1,0,84.1,481.48
2023-12-01,EAV Rubilizi,Western,Bed Linen,507,75.3,0,0,74.4,464.36
2018-01-01,EAV Rubilizi,Western,F&B Stock,490,82.1,0,0,60.6,1467.9
2018-02-01,EAV Rubilizi,Western,F&B Stock,493,75.4,0,0,108.8,1847.72
2018-03-01,EAV Rubilizi,Western,F&B Stock,496,65.0,0,1,146.7,2292.15
2018-04-01,EAV Rubilizi,Western,F&B Stock,510,71.3,0,0,99.2,2258.17
2018-05-01,EAV Rubilizi,Western,F&B Stock,503,75.2,0,0,90.9,2937.25
2018-06-01,EAV Rubilizi,Western,F&B Stock,453,72.5,1,0,103.7,3627.28
2018-07-01,EAV Rubilizi,Western,F&B Stock,485,82.7,0,0,86.8,3242.51
2018-08-01,EAV Rubilizi,Western,F&B Stock,437,78.8,0,0,41.2,1921.43
2018-09-01,EAV Rubilizi,Western,F&B Stock,498,79.1,0,1,81.5,2430.34
2018-10-01,EAV Rubilizi,Western,F&B Stock,582,75.9,0,0,105.3,1924.51
2018-11-01,EAV Rubilizi,Western,F&B Stock,498,76.1,1,0,77.7,2149.46
2018-12-01,EAV Rubilizi,Western,F&B Stock,525,79.1,0,0,20.9,1555.77
2019-01-01,EAV Rubilizi,Western,F&B Stock,571,76.2,0,0,123.1,1953.71
2019-02-01,EAV Rubilizi,Western,F&B Stock,496,71.3,0,0,16.9,1938.03
2019-03-01,EAV Rubilizi,Western,F&B Stock,465,79.4,0,1,52.5,2322.32
2019-04-01,EAV Rubilizi,Western,F&B Stock,491,80.1,0,0,56.6,2798.25
2019-05-01,EAV Rubilizi,Western,F&B Stock,472,64.6,0,0,86.7,2599.22
2019-06-01,EAV Rubilizi,Western,F&B Stock,494,88.9,1,0,82.9,3401.65
2019-07-01,EAV Rubilizi,Western,F&B Stock,456,84.6,0,0,95.5,2649.98
2019-08-01,EAV Rubilizi,Western,F&B Stock,432,89.6,0,0,53.2,2365.69
2019-09-01,EAV Rubilizi,Western,F&B Stock,500,68.4,0,1,45.2,1960.59
2019-10-01,EAV Rubilizi,Western,F&B Stock,511,73.6,0,0,177.8,1731.32
2019-11-01,EAV Rubilizi,Western,F&B Stock,462,73.5,1,0,97.3,1724.3
2019-12-01,EAV Rubilizi,Western,F&B Stock,508,70.2,0,0,48.6,1305.81
2020-01-01,EAV Rubilizi,Western,F&B Stock,423,73.9,0,0,81.0,1421.4
2020-02-01,EAV Rubilizi,Western,F&B Stock,527,87.8,0,0,80.0,1721.43
2020-03-01,EAV Rubilizi,Western,F&B Stock,472,73.2,0,1,70.3,2206.41
2020-04-01,EAV Rubilizi,Western,F&B Stock,470,74.9,0,0,70.9,2494.09
2020-05-01,EAV Rubilizi,Western,F&B Stock,500,70.7,0,0,128.1,2514.33
2020-06-01,EAV Rubilizi,Western,F&B Stock,441,81.0,1,0,65.5,3243.76
2020-07-01,EAV Rubilizi,Western,F&B Stock,417,89.1,0,0,110.2,2351.12
2020-08-01,EAV Rubilizi,Western,F&B Stock,445,91.4,0,0,67.9,2364.36
2020-09-01,EAV Rubilizi,Western,F&B Stock,422,75.2,0,1,83.2,2360.67
2020-10-01,EAV Rubilizi,Western,F&B Stock,448,65.8,0,0,103.5,1851.45
2020-11-01,EAV Rubilizi,Western,F&B Stock,442,86.7,1,0,91.1,1999.76
2020-12-01,EAV Rubilizi,Western,F&B Stock,487,57.8,0,0,85.4,1545.76
2021-01-01,EAV Rubilizi,Western,F&B Stock,463,74.9,0,0,84.7,1203.98
2021-02-01,EAV Rubilizi,Western,F&B Stock,540,70.8,0,0,105.2,1901.81
2021-03-01,EAV Rubilizi,Western,F&B Stock,527,81.2,0,1,83.0,2359.71
2021-04-01,EAV Rubilizi,Western,F&B Stock,513,63.0,0,0,109.4,2235.55
2021-05-01,EAV Rubilizi,Western,F&B Stock,527,79.3,0,0,109.3,2909.88
2021-06-01,EAV Rubilizi,Western,F&B Stock,437,71.1,1,0,110.2,3078.59
2021-07-01,EAV Rubilizi,Western,F&B Stock,525,81.2,0,0,61.0,2719.91
2021-08-01,EAV Rubilizi,Western,F&B Stock,493,59.5,0,0,140.2,2454.47
2021-09-01,EAV Rubilizi,Western,F&B Stock,526,65.4,0,1,127.3,2824.02
2021-10-01,EAV Rubilizi,Western,F&B Stock,450,84.2,0,0,90.0,1609.09
2021-11-01,EAV Rubilizi,Western,F&B Stock,504,84.7,1,0,72.0,2128.05
2021-12-01,EAV Rubilizi,Western,F&B Stock,439,66.0,0,0,94.1,1401.57
2022-01-01,EAV Rubilizi,Western,F&B Stock,468,84.5,0,0,105.9,1742.72
2022-02-01,EAV Rubilizi,Western,F&B Stock,486,82.8,0,0,76.6,2207.66
2022-03-01,EAV Rubilizi,Western,F&B Stock,465,94.8,0,1,91.0,2227.96
2022-04-01,EAV Rubilizi,Western,F&B Stock,531,79.0,0,0,115.5,2905.47
2022-05-01,EAV Rubilizi,Western,F&B Stock,500,73.3,0,0,119.3,2754.61
2022-06-01,EAV Rubilizi,Western,F&B Stock,510,60.8,1,0,103.4,2989.42
2022-07-01,EAV Rubilizi,Western,F&B Stock,539,83.0,0,0,97.2,3078.73
2022-08-01,EAV Rubilizi,Western,F&B Stock,460,91.0,0,0,149.7,2650.9
2022-09-01,EAV Rubilizi,Western,F&B Stock,537,73.4,0,1,66.1,2503.11
2022-10-01,EAV Rubilizi,Western,F&B Stock,503,74.8,0,0,106.1,1920.19
2022-11-01,EAV Rubilizi,Western,F&B Stock,460,82.2,1,0,115.9,1870.16
2022-12-01,EAV Rubilizi,Western,F&B Stock,524,68.3,0,0,104.0,1394.5
2023-01-01,EAV Rubilizi,Western,F&B Stock,456,73.0,0,0,61.7,1477.7
2023-02-01,EAV Rubilizi,Western,F&B Stock,483,84.7,0,0,80.4,1661.65
2023-03-01,EAV Rubilizi,Western,F&B Stock,524,71.3,0,1,88.2,2532.07
2023-04-01,EAV Rubilizi,Western,F&B Stock,495,86.8,0,0,104.4,2444.47
2023-05-01,EAV Rubilizi,Western,F&B Stock,555,79.6,0,0,85.6,3202.18
2023-06-01,EAV Rubilizi,Western,F&B Stock,497,81.2,1,0,164.8,3279.26
2023-07-01,EAV Rubilizi,Western,F&B Stock,480,78.9,0,0,122.1,2422.67
2023-08-01,EAV Rubilizi,Western,F&B Stock,431,73.3,0,0,41.0,2261.31
2023-09-01,EAV Rubilizi,Western,F&B Stock,505,70.9,0,1,47.2,2409.13
2023-10-01,EAV Rubilizi,Western,F&B Stock,515,64.4,0,0,114.6,1944.21
2023-11-01,EAV Rubilizi,Western,F&B Stock,518,87.7,1,0,156.1,1937.62
2023-12-01,EAV Rubilizi,Western,F&B Stock,493,74.7,0,0,90.1,1714.88
2018-01-01,EAV Rubilizi,Western,Cleaning Supplies,449,71.1,0,0,131.3,790.93
2018-02-01,EAV Rubilizi,Western,Cleaning Supplies,479,84.8,0,0,100.2,1019.29
2018-03-01,EAV Rubilizi,Western,Cleaning Supplies,492,86.2,0,1,169.3,1256.62
2018-04-01,EAV Rubilizi,Western,Cleaning Supplies,491,83.8,0,0,79.0,1479.25
2018-05-01,EAV Rubilizi,Western,Cleaning Supplies,495,75.8,0,0,64.9,1444.09
2018-06-01,EAV Rubilizi,Western,Cleaning Supplies,516,74.0,1,0,107.3,1405.28
2018-07-01,EAV Rubilizi,Western,Cleaning Supplies,495,81.6,0,0,141.2,1271.89
2018-08-01,EAV Rubilizi,Western,Cleaning Supplies,451,70.8,0,0,49.9,1258.87
2018-09-01,EAV Rubilizi,Western,Cleaning Supplies,536,80.6,0,1,126.6,1241.08
2018-10-01,EAV Rubilizi,Western,Cleaning Supplies,487,75.3,0,0,80.7,777.08
2018-11-01,EAV Rubilizi,Western,Cleaning Supplies,497,77.7,1,0,112.4,911.76
2018-12-01,EAV Rubilizi,Western,Cleaning Supplies,485,71.0,0,0,92.2,759.9
2019-01-01,EAV Rubilizi,Western,Cleaning Supplies,455,78.7,0,0,97.0,713.05
2019-02-01,EAV Rubilizi,Western,Cleaning Supplies,472,79.8,0,0,56.0,912.55
2019-03-01,EAV Rubilizi,Western,Cleaning Supplies,463,86.5,0,1,160.1,1085.15
2019-04-01,EAV Rubilizi,Western,Cleaning Supplies,506,72.2,0,0,121.2,1086.85
2019-05-01,EAV Rubilizi,Western,Cleaning Supplies,504,71.0,0,0,83.8,1207.68
2019-06-01,EAV Rubilizi,Western,Cleaning Supplies,514,71.3,1,0,106.6,1535.81
2019-07-01,EAV Rubilizi,Western,Cleaning Supplies,486,79.2,0,0,67.1,1354.18
2019-08-01,EAV Rubilizi,Western,Cleaning Supplies,535,71.8,0,0,125.2,1391.16
2019-09-01,EAV Rubilizi,Western,Cleaning Supplies,465,66.4,0,1,99.1,1038.34
2019-10-01,EAV Rubilizi,Western,Cleaning Supplies,546,78.3,0,0,65.9,862.96
2019-11-01,EAV Rubilizi,Western,Cleaning Supplies,522,73.4,1,0,91.3,983.16
2019-12-01,EAV Rubilizi,Western,Cleaning Supplies,475,77.6,0,0,89.5,767.31
2020-01-01,EAV Rubilizi,Western,Cleaning Supplies,507,76.2,0,0,91.9,767.04
2020-02-01,EAV Rubilizi,Western,Cleaning Supplies,445,80.1,0,0,146.8,802.88
2020-03-01,EAV Rubilizi,Western,Cleaning Supplies,466,71.0,0,1,111.7,1145.46
2020-04-01,EAV Rubilizi,Western,Cleaning Supplies,485,70.7,0,0,92.8,1030.1
2020-05-01,EAV Rubilizi,Western,Cleaning Supplies,494,85.0,0,0,52.5,1202.44
2020-06-01,EAV Rubilizi,Western,Cleaning Supplies,537,73.1,1,0,124.1,1605.79
2020-07-01,EAV Rubilizi,Western,Cleaning Supplies,485,81.5,0,0,63.5,1355.59
2020-08-01,EAV Rubilizi,Western,Cleaning Supplies,478,67.4,0,0,100.1,1130.53
2020-09-01,EAV Rubilizi,Western,Cleaning Supplies,485,68.3,0,1,137.7,1194.59
2020-10-01,EAV Rubilizi,Western,Cleaning Supplies,518,75.6,0,0,38.1,1058.82
2020-11-01,EAV Rubilizi,Western,Cleaning Supplies,488,72.0,1,0,102.5,960.43
2020-12-01,EAV Rubilizi,Western,Cleaning Supplies,489,88.2,0,0,122.5,700.19
2021-01-01,EAV Rubilizi,Western,Cleaning Supplies,469,85.7,0,0,10.0,777.47
2021-02-01,EAV Rubilizi,Western,Cleaning Supplies,447,74.2,0,0,81.0,823.26
2021-03-01,EAV Rubilizi,Western,Cleaning Supplies,473,69.2,0,1,158.8,1271.69
2021-04-01,EAV Rubilizi,Western,Cleaning Supplies,455,90.7,0,0,78.0,1238.63
2021-05-01,EAV Rubilizi,Western,Cleaning Supplies,488,72.7,0,0,119.5,1316.53
2021-06-01,EAV Rubilizi,Western,Cleaning Supplies,475,67.6,1,0,63.2,1301.15
2021-07-01,EAV Rubilizi,Western,Cleaning Supplies,490,68.4,0,0,82.0,1426.34
2021-08-01,EAV Rubilizi,Western,Cleaning Supplies,525,77.7,0,0,87.4,1446.02
2021-09-01,EAV Rubilizi,Western,Cleaning Supplies,505,75.4,0,1,47.2,1205.94
2021-10-01,EAV Rubilizi,Western,Cleaning Supplies,514,72.9,0,0,98.7,876.95
2021-11-01,EAV Rubilizi,Western,Cleaning Supplies,484,58.1,1,0,83.3,894.53
2021-12-01,EAV Rubilizi,Western,Cleaning Supplies,471,78.4,0,0,67.3,747.59
2022-01-01,EAV Rubilizi,Western,Cleaning Supplies,483,70.5,0,0,130.0,811.95
2022-02-01,EAV Rubilizi,Western,Cleaning Supplies,471,82.0,0,0,106.1,939.68
2022-03-01,EAV Rubilizi,Western,Cleaning Supplies,439,86.1,0,1,72.9,1102.28
2022-04-01,EAV Rubilizi,Western,Cleaning Supplies,569,80.4,0,0,78.4,1090.16
2022-05-01,EAV Rubilizi,Western,Cleaning Supplies,531,67.2,0,0,59.9,1297.37
2022-06-01,EAV Rubilizi,Western,Cleaning Supplies,532,84.2,1,0,85.3,1725.27
2022-07-01,EAV Rubilizi,Western,Cleaning Supplies,471,79.1,0,0,92.2,1412.64
2022-08-01,EAV Rubilizi,Western,Cleaning Supplies,519,82.0,0,0,79.1,1344.28
2022-09-01,EAV Rubilizi,Western,Cleaning Supplies,487,69.3,0,1,77.9,1130.33
2022-10-01,EAV Rubilizi,Western,Cleaning Supplies,517,76.5,0,0,53.7,922.0
2022-11-01,EAV Rubilizi,Western,Cleaning Supplies,493,79.5,1,0,117.6,981.15
2022-12-01,EAV Rubilizi,Western,Cleaning Supplies,472,73.1,0,0,58.8,753.43
2023-01-01,EAV Rubilizi,Western,Cleaning Supplies,533,75.5,0,0,82.8,903.82
2023-02-01,EAV Rubilizi,Western,Cleaning Supplies,505,81.5,0,0,54.3,973.55
2023-03-01,EAV Rubilizi,Western,Cleaning Supplies,462,68.9,0,1,79.6,1041.47
2023-04-01,EAV Rubilizi,Western,Cleaning Supplies,483,66.5,0,0,118.8,1261.22
2023-05-01,EAV Rubilizi,Western,Cleaning Supplies,431,85.8,0,0,65.7,1375.45
2023-06-01,EAV Rubilizi,Western,Cleaning Supplies,487,78.2,1,0,84.4,1729.19
2023-07-01,EAV Rubilizi,Western,Cleaning Supplies,452,82.9,0,0,123.0,1377.55
2023-08-01,EAV Rubilizi,Western,Cleaning Supplies,559,73.8,0,0,118.7,1269.57
2023-09-01,EAV Rubilizi,Western,Cleaning Supplies,527,77.9,0,1,78.4,1331.51
2023-10-01,EAV Rubilizi,Western,Cleaning Supplies,475,66.7,0,0,74.5,890.78
2023-11-01,EAV Rubilizi,Western,Cleaning Supplies,531,78.9,1,0,129.5,837.77
2023-12-01,EAV Rubilizi,Western,Cleaning Supplies,476,75.7,0,0,86.6,728.16
2018-01-01,EAV Rubilizi,Western,Toiletries,510,74.4,0,0,94.2,588.67
2018-02-01,EAV Rubilizi,Western,Toiletries,462,77.1,0,0,85.7,643.95
2018-03-01,EAV Rubilizi,Western,Toiletries,490,78.6,0,1,77.0,962.74
2018-04-01,EAV Rubilizi,Western,Toiletries,454,72.2,0,0,173.4,788.64
2018-05-01,EAV Rubilizi,Western,Toiletries,449,83.9,0,0,27.7,959.13
2018-06-01,EAV Rubilizi,Western,Toiletries,554,65.6,1,0,30.5,1060.76
2018-07-01,EAV Rubilizi,Western,Toiletries,516,87.0,0,0,74.6,1115.79
2018-08-01,EAV Rubilizi,Western,Toiletries,531,92.3,0,0,82.6,814.34
2018-09-01,EAV Rubilizi,Western,Toiletries,465,74.6,0,1,82.2,826.87
2018-10-01,EAV Rubilizi,Western,Toiletries,523,88.2,0,0,84.8,785.17
2018-11-01,EAV Rubilizi,Western,Toiletries,500,78.5,1,0,117.2,686.69
2018-12-01,EAV Rubilizi,Western,Toiletries,551,66.5,0,0,74.5,558.95
2019-01-01,EAV Rubilizi,Western,Toiletries,503,88.1,0,0,89.3,545.91
2019-02-01,EAV Rubilizi,Western,Toiletries,515,84.0,0,0,31.7,705.45
2019-03-01,EAV Rubilizi,Western,Toiletries,442,72.7,0,1,62.9,866.49
2019-04-01,EAV Rubilizi,Western,Toiletries,493,67.7,0,0,116.4,779.43
2019-05-01,EAV Rubilizi,Western,Toiletries,499,71.5,0,0,79.0,1023.78
2019-06-01,EAV Rubilizi,Western,Toiletries,505,88.7,1,0,87.5,1279.87
2019-07-01,EAV Rubilizi,Western,Toiletries,476,79.5,0,0,103.2,981.97
2019-08-01,EAV Rubilizi,Western,Toiletries,435,80.7,0,0,100.9,821.95
2019-09-01,EAV Rubilizi,Western,Toiletries,451,89.8,0,1,104.7,857.1
2019-10-01,EAV Rubilizi,Western,Toiletries,455,71.4,0,0,129.1,641.48
2019-11-01,EAV Rubilizi,Western,Toiletries,473,82.1,1,0,65.6,753.69
2019-12-01,EAV Rubilizi,Western,Toiletries,530,74.3,0,0,71.1,450.28
2020-01-01,EAV Rubilizi,Western,Toiletries,445,67.3,0,0,94.1,524.42
2020-02-01,EAV Rubilizi,Western,Toiletries,449,75.8,0,0,105.2,667.78
2020-03-01,EAV Rubilizi,Western,Toiletries,433,77.0,0,1,48.5,877.8
2020-04-01,EAV Rubilizi,Western,Toiletries,513,70.8,0,0,67.0,875.02
2020-05-01,EAV Rubilizi,Western,Toiletries,422,80.7,0,0,81.8,1011.89
2020-06-01,EAV Rubilizi,Western,Toiletries,457,73.0,1,0,44.8,1034.51
2020-07-01,EAV Rubilizi,Western,Toiletries,454,86.0,0,0,69.1,999.78
2020-08-01,EAV Rubilizi,Western,Toiletries,478,67.8,0,0,85.0,909.02
2020-09-01,EAV Rubilizi,Western,Toiletries,453,84.5,0,1,64.5,825.75
2020-10-01,EAV Rubilizi,Western,Toiletries,505,72.7,0,0,91.1,654.02
2020-11-01,EAV Rubilizi,Western,Toiletries,493,59.0,1,0,35.1,661.57
2020-12-01,EAV Rubilizi,Western,Toiletries,521,70.7,0,0,82.7,570.33
2021-01-01,EAV Rubilizi,Western,Toiletries,510,61.8,0,0,63.4,548.68
2021-02-01,EAV Rubilizi,Western,Toiletries,511,98.0,0,0,83.2,654.51
2021-03-01,EAV Rubilizi,Western,Toiletries,502,88.6,0,1,93.2,849.67
2021-04-01,EAV Rubilizi,Western,Toiletries,518,83.3,0,0,59.2,984.33
2021-05-01,EAV Rubilizi,Western,Toiletries,519,87.5,0,0,88.0,1032.49
2021-06-01,EAV Rubilizi,Western,Toiletries,526,68.3,1,0,103.2,1055.32
2021-07-01,EAV Rubilizi,Western,Toiletries,521,75.9,0,0,128.1,1062.23
2021-08-01,EAV Rubilizi,Western,Toiletries,453,89.4,0,0,136.5,977.92
2021-09-01,EAV Rubilizi,Western,Toiletries,467,75.6,0,1,94.4,796.76
2021-10-01,EAV Rubilizi,Western,Toiletries,540,79.2,0,0,10.0,730.12
2021-11-01,EAV Rubilizi,Western,Toiletries,479,77.4,1,0,78.9,708.75
2021-12-01,EAV Rubilizi,Western,Toiletries,523,80.3,0,0,79.8,576.17
2022-01-01,EAV Rubilizi,Western,Toiletries,490,71.6,0,0,107.4,594.29
2022-02-01,EAV Rubilizi,Western,Toiletries,536,88.0,0,0,69.4,778.34
2022-03-01,EAV Rubilizi,Western,Toiletries,461,83.6,0,1,74.5,792.73
2022-04-01,EAV Rubilizi,Western,Toiletries,498,56.6,0,0,37.5,836.12
2022-05-01,EAV Rubilizi,Western,Toiletries,492,75.0,0,0,42.6,925.02
2022-06-01,EAV Rubilizi,Western,Toiletries,501,82.7,1,0,89.5,1331.17
2022-07-01,EAV Rubilizi,Western,Toiletries,501,72.0,0,0,81.6,877.0
2022-08-01,EAV Rubilizi,Western,Toiletries,486,86.9,0,0,110.6,1041.99
2022-09-01,EAV Rubilizi,Western,Toiletries,480,88.8,0,1,84.2,1002.18
2022-10-01,EAV Rubilizi,Western,Toiletries,489,83.7,0,0,134.3,676.23
2022-11-01,EAV Rubilizi,Western,Toiletries,496,88.3,1,0,86.0,629.56
2022-12-01,EAV Rubilizi,Western,Toiletries,554,74.2,0,0,94.8,636.52
2023-01-01,EAV Rubilizi,Western,Toiletries,471,69.9,0,0,97.6,478.54
2023-02-01,EAV Rubilizi,Western,Toiletries,481,80.0,0,0,81.9,589.39
2023-03-01,EAV Rubilizi,Western,Toiletries,537,78.8,0,1,132.9,896.86
2023-04-01,EAV Rubilizi,Western,Toiletries,463,80.2,0,0,83.5,809.48
2023-05-01,EAV Rubilizi,Western,Toiletries,534,73.0,0,0,34.8,1133.01
2023-06-01,EAV Rubilizi,Western,Toiletries,474,73.1,1,0,37.0,1304.8
2023-07-01,EAV Rubilizi,Western,Toiletries,451,78.5,0,0,117.4,993.37
2023-08-01,EAV Rubilizi,Western,Toiletries,488,64.4,0,0,65.7,878.18
2023-09-01,EAV Rubilizi,Western,Toiletries,466,79.6,0,1,110.5,921.54
2023-10-01,EAV Rubilizi,Western,Toiletries,453,95.6,0,0,113.0,689.52
2023-11-01,EAV Rubilizi,Western,Toiletries,522,96.9,1,0,46.8,730.46
2023-12-01,EAV Rubilizi,Western,Toiletries,418,79.5,0,0,101.0,515.65
2018-01-01,EAV Rubilizi,Western,Paper Products,470,61.6,0,0,101.2,402.61
2018-02-01,EAV Rubilizi,Western,Paper Products,472,81.5,0,0,43.0,462.88
2018-03-01,EAV Rubilizi,Western,Paper Products,478,71.9,0,1,67.2,543.93
2018-04-01,EAV Rubilizi,Western,Paper Products,501,67.5,0,0,78.1,589.27
2018-05-01,EAV Rubilizi,Western,Paper Products,457,92.4,0,0,64.4,640.6
2018-06-01,EAV Rubilizi,Western,Paper Products,460,92.4,1,0,106.6,745.36
2018-07-01,EAV Rubilizi,Western,Paper Products,523,79.6,0,0,97.7,672.79
2018-08-01,EAV Rubilizi,Western,Paper Products,467,80.7,0,0,73.6,686.44
2018-09-01,EAV Rubilizi,Western,Paper Products,451,90.3,0,1,86.7,597.02
2018-10-01,EAV Rubilizi,Western,Paper Products,514,73.0,0,0,115.9,353.92
2018-11-01,EAV Rubilizi,Western,Paper Products,468,70.6,1,0,52.4,420.74
2018-12-01,EAV Rubilizi,Western,Paper Products,501,83.6,0,0,97.2,361.22
2019-01-01,EAV Rubilizi,Western,Paper Products,501,79.0,0,0,118.1,421.57
2019-02-01,EAV Rubilizi,Western,Paper Products,490,70.8,0,0,70.4,418.28
2019-03-01,EAV Rubilizi,Western,Paper Products,480,80.1,0,1,111.5,577.37
2019-04-01,EAV Rubilizi,Western,Paper Products,490,79.1,0,0,74.5,564.92
2019-05-01,EAV Rubilizi,Western,Paper Products,437,72.4,0,0,104.2,582.66
2019-06-01,EAV Rubilizi,Western,Paper Products,482,81.7,1,0,105.6,725.46
2019-07-01,EAV Rubilizi,Western,Paper Products,519,87.0,0,0,56.1,660.77
2019-08-01,EAV Rubilizi,Western,Paper Products,525,76.8,0,0,23.4,556.31
2019-09-01,EAV Rubilizi,Western,Paper Products,482,68.7,0,1,77.6,558.72
2019-10-01,EAV Rubilizi,Western,Paper Products,533,75.7,0,0,122.2,517.92
2019-11-01,EAV Rubilizi,Western,Paper Products,533,80.3,1,0,31.1,490.67
2019-12-01,EAV Rubilizi,Western,Paper Products,521,77.4,0,0,142.3,406.84
2020-01-01,EAV Rubilizi,Western,Paper Products,507,86.7,0,0,100.0,328.48
2020-02-01,EAV Rubilizi,Western,Paper Products,475,87.6,0,0,65.8,449.45
2020-03-01,EAV Rubilizi,Western,Paper Products,458,92.3,0,1,140.4,549.59
2020-04-01,EAV Rubilizi,Western,Paper Products,494,72.6,0,0,108.4,622.68
2020-05-01,EAV Rubilizi,Western,Paper Products,514,80.7,0,0,178.1,631.86
2020-06-01,EAV Rubilizi,Western,Paper Products,438,74.9,1,0,43.0,651.78
2020-07-01,EAV Rubilizi,Western,Paper Products,459,70.6,0,0,61.4,653.72
2020-08-01,EAV Rubilizi,Western,Paper Products,474,76.6,0,0,116.8,558.39
2020-09-01,EAV Rubilizi,Western,Paper Products,482,80.9,0,1,31.8,471.43
2020-10-01,EAV Rubilizi,Western,Paper Products,500,81.9,0,0,151.9,465.88
2020-11-01,EAV Rubilizi,Western,Paper Products,514,76.4,1,0,98.9,519.15
2020-12-01,EAV Rubilizi,Western,Paper Products,426,81.3,0,0,154.1,357.99
2021-01-01,EAV Rubilizi,Western,Paper Products,539,73.0,0,0,89.0,404.19
2021-02-01,EAV Rubilizi,Western,Paper Products,423,68.7,0,0,57.1,431.37
2021-03-01,EAV Rubilizi,Western,Paper Products,516,80.6,0,1,114.7,594.2
2021-04-01,EAV Rubilizi,Western,Paper Products,526,78.1,0,0,91.7,616.62
2021-05-01,EAV Rubilizi,Western,Paper Products,510,74.6,0,0,119.3,610.09
2021-06-01,EAV Rubilizi,Western,Paper Products,457,83.5,1,0,87.3,750.49
2021-07-01,EAV Rubilizi,Western,Paper Products,516,73.1,0,0,84.0,746.28
2021-08-01,EAV Rubilizi,Western,Paper Products,536,90.6,0,0,81.5,730.19
2021-09-01,EAV Rubilizi,Western,Paper Products,461,70.7,0,1,19.5,622.95
2021-10-01,EAV Rubilizi,Western,Paper Products,464,77.0,0,0,62.7,460.03
2021-11-01,EAV Rubilizi,Western,Paper Products,478,67.6,1,0,103.2,378.67
2021-12-01,EAV Rubilizi,Western,Paper Products,464,61.1,0,0,47.3,343.12
2022-01-01,EAV Rubilizi,Western,Paper Products,431,66.2,0,0,89.9,336.89
2022-02-01,EAV Rubilizi,Western,Paper Products,549,92.7,0,0,64.0,523.43
2022-03-01,EAV Rubilizi,Western,Paper Products,512,73.2,0,1,45.1,583.35
2022-04-01,EAV Rubilizi,Western,Paper Products,484,74.5,0,0,103.3,560.58
2022-05-01,EAV Rubilizi,Western,Paper Products,455,78.9,0,0,101.6,583.61
2022-06-01,EAV Rubilizi,Western,Paper Products,517,63.8,1,0,72.7,754.19
2022-07-01,EAV Rubilizi,Western,Paper Products,470,73.5,0,0,146.1,598.02
2022-08-01,EAV Rubilizi,Western,Paper Products,563,81.5,0,0,92.8,685.88
2022-09-01,EAV Rubilizi,Western,Paper Products,565,70.1,0,1,56.4,570.84
2022-10-01,EAV Rubilizi,Western,Paper Products,490,64.2,0,0,90.7,484.7
2022-11-01,EAV Rubilizi,Western,Paper Products,494,75.7,1,0,71.5,480.08
2022-12-01,EAV Rubilizi,Western,Paper Products,465,92.8,0,0,148.0,387.55
2023-01-01,EAV Rubilizi,Western,Paper Products,489,86.2,0,0,122.8,376.33
2023-02-01,EAV Rubilizi,Western,Paper Products,474,67.4,0,0,102.3,447.72
2023-03-01,EAV Rubilizi,Western,Paper Products,449,74.4,0,1,49.6,510.43
2023-04-01,EAV Rubilizi,Western,Paper Products,506,72.1,0,0,81.0,525.72
2023-05-01,EAV Rubilizi,Western,Paper Products,495,77.6,0,0,68.1,658.01
2023-06-01,EAV Rubilizi,Western,Paper Products,495,71.5,1,0,45.7,887.42
2023-07-01,EAV Rubilizi,Western,Paper Products,471,77.2,0,0,120.3,834.86
2023-08-01,EAV Rubilizi,Western,Paper Products,452,81.6,0,0,68.8,566.41
2023-09-01,EAV Rubilizi,Western,Paper Products,468,69.0,0,1,88.8,485.08
2023-10-01,EAV Rubilizi,Western,Paper Products,518,78.4,0,0,102.7,445.28
2023-11-01,EAV Rubilizi,Western,Paper Products,478,80.3,1,0,55.1,435.2
2023-12-01,EAV Rubilizi,Western,Paper Products,464,70.9,0,0,26.7,388.59
2018-01-01,IPRC West,Western,Soap & Detergent,499,89.3,0,0,122.1,690.89
2018-02-01,IPRC West,Western,Soap & Detergent,487,99.0,0,0,142.5,900.77
2018-03-01,IPRC West,Western,Soap & Detergent,527,75.0,0,1,103.0,1054.24
2018-04-01,IPRC West,Western,Soap & Detergent,459,69.4,0,0,90.6,972.81
2018-05-01,IPRC West,Western,Soap & Detergent,517,71.4,0,0,66.5,1337.25
2018-06-01,IPRC West,Western,Soap & Detergent,527,79.9,1,0,116.4,1606.58
2018-07-01,IPRC West,Western,Soap & Detergent,563,76.3,0,0,77.1,1193.4
2018-08-01,IPRC West,Western,Soap & Detergent,507,87.7,0,0,129.0,1291.56
2018-09-01,IPRC West,Western,Soap & Detergent,466,88.7,0,1,34.8,1183.73
2018-10-01,IPRC West,Western,Soap & Detergent,508,85.6,0,0,50.0,963.46
2018-11-01,IPRC West,Western,Soap & Detergent,476,74.7,1,0,60.1,706.28
2018-12-01,IPRC West,Western,Soap & Detergent,522,94.4,0,0,170.0,764.1
2019-01-01,IPRC West,Western,Soap & Detergent,553,81.9,0,0,105.0,769.34
2019-02-01,IPRC West,Western,Soap & Detergent,525,84.3,0,0,72.6,886.18
2019-03-01,IPRC West,Western,Soap & Detergent,518,86.6,0,1,58.0,1150.6
2019-04-01,IPRC West,Western,Soap & Detergent,577,89.3,0,0,130.5,1292.45
